Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|NOx,Mt NO2/yr,,107.8303,117.057,121.771,118.8296,100.3018,79.7966,62.8484,54.9831,50.7088,46.4903,46.1462,44.8034,,44.7595,,42.8277,,41.3401,,39.8432
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|OC,Mt OC/yr,,31.036,30.862,31.0424,28.5167,27.247,25.7344,24.1281,22.8717,21.9385,21.1282,21.0154,21.0282,,21.0113,,20.9069,,20.4886,,20.1995
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|Sulfur,Mt SO2/yr,,81.6912,86.3693,87.8623,80.0358,56.3955,40.4481,28.3287,23.0941,19.7532,16.4078,15.8142,14.9269,,14.0813,,13.1325,,12.3271,,11.5325
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|BC|AFOLU,Mt BC/yr,,2.2073,2.2141,2.2623,2.0388,2.0546,2.0712,2.0895,2.1076,2.1493,2.1907,2.2594,2.3284,,2.4234,,2.4755,,2.4569,,2.4342
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|BC|Energy,Mt BC/yr,,5.3352,5.9072,6.4497,6.4728,5.1188,4.122,3.0502,2.3617,1.775,1.2372,1.0284,0.872,,0.6474,,0.4692,,0.3767,,0.3285
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.1795,153.7467,130.3737,56.9578,25.6168,13.6395,10.2898,8.3161,6.3857,5.0455,3.93,,1.7933,,0.4315,,0.1214,,0.0369
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|CO|AFOLU,Mt CO/yr,,360.0808,364.132,372.4165,331.4957,334.7211,338.3919,342.1084,345.8246,354.5665,363.3083,378.3872,393.4651,,414.7617,,427.8222,,427.2574,,425.9657
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|CO|Energy,Mt CO/yr,,411.3577,456.2543,475.6083,459.7842,398.9234,320.1722,240.2264,182.6735,131.9824,86.0198,72.1942,61.4,,46.8237,,36.6829,,31.5539,,28.8354
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.4194,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|NOx|Energy,Mt NO2/yr,,89.4216,98.41,102.4866,102.2809,83.5589,62.8517,45.7163,37.6645,33.0128,28.417,27.4427,25.4698,,24.4282,,22.0001,,20.5528,,19.2074
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|OC|AFOLU,Mt OC/yr,,18.1943,17.856,18.2256,16.5233,16.6485,16.7836,16.927,17.0702,17.3992,17.7282,18.2796,18.8306,,19.5966,,20.0329,,19.9248,,19.7877
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|OC|Energy,Mt OC/yr,,9.6573,10.1604,10.2715,9.7483,8.6108,7.2204,5.6858,4.5013,3.4096,2.4407,1.9047,1.4947,,0.9058,,0.5096,,0.3055,,0.2303
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.2515,2.217,2.2626,1.9827,1.9942,2.0087,2.0242,2.0386,2.0734,2.1087,2.1669,2.2249,,2.3055,,2.3503,,2.3361,,2.3188
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.7193,83.4391,84.8645,77.296,53.6212,37.6362,25.574,20.3976,17.0937,13.7848,13.1481,12.218,,11.3209,,10.3556,,9.592,,8.842
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,69.2885,56.6565,35.1101,26.9039,24.6808,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND 1.7,CEMICS-1.5-CDR8,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6364,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|BC,Mt BC/yr,,8.4497,9.0265,9.3606,9.3541,7.9188,6.7886,5.6644,4.7829,4.0256,3.4105,3.2006,2.9867,,2.7225,,2.5902,,2.5121,,2.3718
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|CH4,Mt CH4/yr,,332.1457,371.1376,413.7906,411.6572,294.2495,247.7105,221.008,221.2459,204.7157,201.7327,192.9673,192.434,,187.3316,,179.8022,,167.4111,,150.4113
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.6215,181.524,202.6688,216.7587,173.746,182.1319,174.6753,180.9942,170.6232,173.6949,166.8832,167.927,,165.1481,,159.4732,,148.4639,,132.9211
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|CO,Mt CO/yr,,784.6795,882.8565,911.8162,903.8451,734.505,663.4123,586.9153,524.9387,473.3825,425.3167,416.2575,399.457,,383.1334,,374.1388,,367.4527,,354.6144
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|NOx,Mt NO2/yr,,111.055,119.4783,121.771,117.9677,100.2771,82.8849,68.1175,58.4894,52.9331,47.5732,46.5797,45.9638,,45.1402,,44.6426,,43.627,,39.2841
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|OC,Mt OC/yr,,30.7783,32.7835,33.1216,32.3499,27.2051,25.6363,23.813,22.3095,21.0246,19.8559,19.6917,18.6497,,17.825,,17.2969,,16.9484,,16.3881
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|Sulfur,Mt SO2/yr,,88.3991,90.3139,88.178,80.9992,59.9647,43.3986,30.7738,25.0353,20.96,16.9515,16.074,15.0603,,13.9336,,13.1888,,12.4418,,11.2156
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|BC|AFOLU,Mt BC/yr,,2.1569,2.4152,2.4985,2.4908,2.0371,2.034,2.0173,2.0145,2.0166,2.0177,2.0469,2.0137,,2.0037,,1.9894,,1.974,,1.9409
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|BC|Energy,Mt BC/yr,,5.7787,6.1516,6.4497,6.4982,5.5567,4.4698,3.3979,2.5547,1.8239,1.2362,1.0178,0.8579,,0.6348,,0.5401,,0.4948,,0.3999
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,126.3908,141.5292,127.1583,65.5977,30.8292,19.4289,15.5709,11.9278,8.8304,6.7639,5.1592,,3.0347,,1.735,,1.2083,,0.8308
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|CO|AFOLU,Mt CO/yr,,352.72,414.7605,436.0364,440.4553,335.0689,336.0379,335.124,336.0389,337.4554,338.618,344.9724,339.3996,,338.615,,336.7256,,333.7124,,326.9434
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|CO|Energy,Mt CO/yr,,431.8028,467.9455,475.6083,463.1974,399.222,327.1387,251.5619,188.6767,135.7095,86.4867,71.0796,59.8584,,44.3313,,37.2371,,33.5745,,27.5148
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.4194,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|NOx|Energy,Mt NO2/yr,,92.6462,100.8313,102.4866,101.419,83.5343,65.94,50.9853,41.1708,35.2371,29.4999,27.8763,26.6302,,24.8089,,23.815,,22.8398,,18.6483
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|OC|AFOLU,Mt OC/yr,,17.5848,19.5931,20.3048,20.2875,16.5563,16.5509,16.4501,16.4458,16.4746,16.4986,16.9978,16.492,,16.4453,,16.372,,16.2852,,15.9703
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|OC|Energy,Mt OC/yr,,10.0091,10.3449,10.2715,9.8173,8.6611,7.3551,5.8476,4.5634,3.4202,2.398,1.8627,1.4547,,0.8709,,0.5604,,0.4049,,0.2362
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.1735,2.4803,2.5782,2.5588,1.9863,1.9879,1.9751,1.9734,1.9757,1.9775,2.0314,1.9755,,1.9696,,1.961,,1.9518,,1.9207
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|Sulfur|Energy,Mt SO2/yr,,85.5053,87.1203,84.8646,77.6834,57.1982,40.6074,28.0681,22.404,18.3982,14.4597,13.5434,12.6008,,11.5091,,10.8012,,10.0911,,8.9232
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,67.7402,54.9058,34.7493,26.9039,24.6808,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6365,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|BC,Mt BC/yr,,8.0763,8.8557,9.3657,8.6148,8.0882,7.5172,6.6509,5.7393,4.772,3.831,3.601,3.3691,,3.0733,,2.857,,2.7093,,2.5952
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|CH4,Mt CH4/yr,,332.0804,376.9018,423.0403,346.3895,289.9867,272.2021,246.3142,237.7912,218.1547,213.5167,203.7776,201.633,,193.915,,185.5236,,172.053,,154.1329
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5562,181.4763,203.2281,181.2562,179.0218,188.5987,179.9877,184.9976,173.2879,175.963,169.1206,169.6546,,166.4391,,160.8465,,149.8203,,134.3084
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|CO,Mt CO/yr,,767.1572,874.2725,914.8821,787.3514,741.762,692.6382,635.8952,572.5175,510.9383,449.9295,436.464,416.3469,,394.0507,,379.3798,,367.8682,,355.7085
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|NOx,Mt NO2/yr,,108.9113,118.4917,121.771,113.6714,102.6972,93.6959,84.4959,75.3751,65.7017,56.4506,54.9747,54.0042,,53.6859,,51.6227,,48.2356,,46.8983
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|OC,Mt OC/yr,,30.4422,32.6062,33.0663,28.3762,27.1806,25.9173,24.3909,22.8227,21.3905,19.9816,19.6686,18.5118,,17.4799,,16.7812,,16.2854,,15.6477
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|Sulfur,Mt SO2/yr,,81.7831,87.1543,88.1784,68.6897,52.4337,42.0399,34.262,29.2916,24.2709,19.231,18.3481,17.2142,,16.073,,14.8315,,13.5454,,12.7702
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|BC|AFOLU,Mt BC/yr,,2.1556,2.4115,2.5036,2.0331,2.0391,2.0466,2.0397,2.0246,2.0197,2.001,2.0108,1.9626,,1.9256,,1.9,,1.8693,,1.8126
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|BC|Energy,Mt BC/yr,,5.4065,5.9845,6.4497,6.2165,5.7241,5.1858,4.3619,3.501,2.5671,1.6735,1.4543,1.2914,,1.0637,,0.8963,,0.7967,,0.7516
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.2027,150.2196,105.0705,62.4718,41.5948,34.4975,28.1128,22.7021,18.3463,15.3368,12.6306,,8.3272,,6.0831,,4.4938,,3.1651
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|CO|AFOLU,Mt CO/yr,,352.277,413.6349,439.1023,332.6421,335.4915,338.2669,338.7959,337.9919,338.5249,336.991,340.6559,332.8609,,328.2641,,324.6117,,319.6381,,309.909
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|CO|Energy,Mt CO/yr,,414.7235,460.4871,475.6083,454.5169,406.0564,354.1356,296.8699,234.3025,172.1958,112.7265,95.6026,83.2871,,65.5995,,54.5921,,48.0643,,45.6433
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.411,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|NOx|Energy,Mt NO2/yr,,90.5025,99.8447,102.4866,97.1311,85.9544,76.751,67.3637,58.0565,48.0057,38.3773,36.2713,34.6707,,33.3547,,30.7951,,27.4484,,26.2625
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|OC|AFOLU,Mt OC/yr,,17.5759,19.5659,20.2495,16.5108,16.5764,16.65,16.6188,16.528,16.5083,16.3933,16.7573,16.1424,,15.9045,,15.7488,,15.5512,,15.0657
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|OC|Energy,Mt OC/yr,,9.6819,10.1948,10.2715,9.6203,8.6165,7.537,6.2568,4.9945,3.7525,2.629,2.0802,1.6664,,1.0665,,0.668,,0.4759,,0.4005
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.1719,2.4757,2.5786,1.98,1.9869,1.9946,1.9916,1.9816,1.9803,1.9682,2.0089,1.943,,1.9183,,1.9033,,1.8848,,1.8356
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.8908,83.9654,84.8646,65.9526,49.6667,39.2421,31.5398,26.6521,21.7045,16.7485,15.84,14.7871,,13.6997,,12.5016,,11.2616,,10.5629
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,60.0628,48.4931,42.0086,31.829,24.6808,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Def,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6365,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|BC,Mt BC/yr,,8.0763,8.8611,9.3005,8.1318,7.1815,6.658,5.967,5.1341,4.316,3.5101,3.3348,3.1477,,2.8226,,2.6125,,2.3878,,2.2808
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|CH4,Mt CH4/yr,,332.0804,379.6271,426.5725,323.5158,252.92,215.9617,186.5577,174.5169,155.1007,146.7957,138.8531,135.8586,,124.1615,,111.8352,,99.436,,87.9509
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5562,184.2016,206.7603,177.0106,162.8471,151.5058,131.7871,126.7226,113.2732,110.421,103.6921,102.2115,,94.5019,,85.77,,77.1317,,68.6219
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|CO,Mt CO/yr,,767.1572,877.4534,898.8882,765.8249,696.9554,646.9765,589.3119,521.5495,458.2331,399.3897,387.6263,370.4463,,346.1619,,332.7179,,314.0286,,303.4486
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|NOx,Mt NO2/yr,,108.9113,118.4917,121.771,107.5087,91.8416,84.9998,79.6518,71.2048,63.7846,56.5006,56.0011,55.4947,,52.5779,,49.8816,,44.949,,43.4072
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|OC,Mt OC/yr,,30.4422,32.6477,32.4271,27.9014,26.1237,24.6976,22.9267,21.0907,19.4613,18.0342,17.6952,16.7293,,15.7618,,15.3555,,14.5133,,13.9566
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|Sulfur,Mt SO2/yr,,81.7831,87.1649,88.0905,60.3741,40.6777,37.3451,32.2525,28.042,23.697,18.9612,18.2497,17.2653,,15.8716,,14.4636,,12.8429,,11.9535
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|BC|AFOLU,Mt BC/yr,,2.1556,2.4169,2.4384,1.9911,1.9418,1.9042,1.8527,1.8058,1.7691,1.7435,1.7582,1.7249,,1.7023,,1.6875,,1.6382,,1.5919
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|BC|Energy,Mt BC/yr,,5.4065,5.9845,6.4497,5.7755,4.9147,4.469,3.865,3.1146,2.3618,1.61,1.4407,1.3076,,1.0363,,0.8644,,0.7063,,0.6579
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.2027,150.2196,86.5055,46.9321,33.2792,28.0367,23.1135,19.6628,17.1672,15.8408,14.2992,,10.5108,,7.4713,,4.5654,,2.6696
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|CO|AFOLU,Mt CO/yr,,352.277,416.8158,423.1084,327.0884,320.6535,315.1973,307.7789,301.0237,295.8543,292.5262,295.6577,289.8628,,286.067,,284.0895,,275.3723,,267.0203
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|CO|Energy,Mt CO/yr,,414.7235,460.4871,475.6083,438.544,376.0879,331.5435,281.3036,220.3026,162.1613,106.6515,91.7631,80.3846,,59.9078,,48.4524,,38.4905,,36.2721
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|NOx|AFOLU,Mt NO2/yr,,18.2325,18.4873,19.1399,16.411,16.6267,16.842,17.0403,17.2377,17.6241,18.0103,18.6472,19.2841,,20.2923,,20.797,,20.7633,,20.6171
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|NOx|Energy,Mt NO2/yr,,90.5025,99.8447,102.4866,90.9684,75.0988,68.0549,62.5196,53.8862,46.0886,38.4273,37.2977,36.1611,,32.2467,,29.054,,24.1618,,22.7713
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|OC|AFOLU,Mt OC/yr,,17.5759,19.6074,19.6103,16.2215,15.8798,15.6176,15.2601,14.9268,14.6677,14.4943,14.8056,14.3689,,14.2175,,14.3148,,13.846,,13.4415
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|OC|Energy,Mt OC/yr,,9.6819,10.1948,10.2715,9.4349,8.2562,7.3496,6.1513,4.8636,3.6638,2.5806,2.0584,1.6574,,1.0354,,0.6762,,0.409,,0.3335
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|Sulfur|AFOLU,Mt SO2/yr,,2.1719,2.4863,2.4907,1.9494,1.9143,1.8882,1.8531,1.8186,1.7912,1.7739,1.8087,1.7618,,1.7495,,1.763,,1.7165,,1.6744
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|Sulfur|Energy,Mt SO2/yr,,78.8908,83.9654,84.8646,57.6676,37.9832,34.6536,29.6688,25.5655,21.3197,16.673,15.9419,15.0194,,13.6671,,12.2739,,10.7275,,9.9074
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|CH4|Other,Mt CH4/yr,,58.3531,63.2228,69.5927,59.9997,43.1408,31.1766,26.7339,24.6808,22.1647,19.2074,19.3202,19.3478,,19.1487,,18.594,,17.7389,,16.6594
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|BC|Other,Mt BC/yr,,0.5106,0.4561,0.4079,0.3597,0.3186,0.2775,0.2432,0.2089,0.1816,0.1542,0.1336,0.113,,0.082,,0.0588,,0.0416,,0.0295
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|NOx|Other,Mt NO2/yr,,0.1762,0.1596,0.1444,0.1292,0.116,0.1028,0.0918,0.0808,0.0718,0.0629,0.0561,0.0494,,0.0389,,0.0305,,0.0239,,0.0187
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|OC|Other,Mt OC/yr,,3.1844,2.8455,2.5453,2.2451,1.9877,1.7303,1.5153,1.3003,1.1298,0.9593,0.8311,0.703,,0.5088,,0.3644,,0.2583,,0.1815
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_Sust,World,Emissions|Sulfur|Other,Mt SO2/yr,,0.6621,0.6621,0.6901,0.7182,0.7462,0.7742,0.7053,0.6365,0.5676,0.4987,0.4857,0.4727,,0.4467,,0.4207,,0.3947,,0.3687
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|BC,Mt BC/yr,,8.0763,8.8557,9.3723,8.1407,7.2967,6.8091,6.1241,5.3891,4.5793,3.7361,3.5597,3.3743,,3.1347,,2.9166,,2.7975,,2.6787
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|CH4,Mt CH4/yr,,332.0804,376.9018,423.1016,320.5768,263.2355,250.5285,233.2207,233.2155,216.678,212.9717,203.6744,202.4657,,197.0846,,188.555,,174.993,,157.0777
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|CH4|AFOLU,Mt CH4/yr,,157.5562,181.4763,203.2894,180.2422,179.1504,189.5636,181.8823,187.699,176.7714,178.6277,170.8146,170.8808,,168.0557,,161.5803,,150.6994,,135.7765
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|CO,Mt CO/yr,,767.1572,874.2725,915.8652,768.7793,711.1649,668.0881,615.8272,558.6098,499.8073,444.1445,434.603,417.7692,,399.8968,,384.5621,,375.1133,,363.1482
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|NOx,Mt NO2/yr,,108.9113,118.4917,121.771,105.5452,90.3638,83.1175,76.6307,69.3261,61.66,54.3069,53.6767,53.8551,,54.1621,,51.0493,,49.9667,,48.15
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|OC,Mt OC/yr,,30.4422,32.6062,33.1149,28.1133,26.8047,25.6552,24.135,22.682,21.2173,19.9172,19.743,18.662,,17.7816,,17.0663,,16.5927,,15.9588
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|Sulfur,Mt SO2/yr,,81.7831,87.1543,88.1864,58.862,39.5232,36.9489,31.599,27.7438,23.2959,18.611,17.9982,17.1563,,16.2877,,14.7742,,13.9684,,13.0477
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|BC|AFOLU,Mt BC/yr,,2.1556,2.4115,2.5102,2.0322,2.0383,2.0456,2.0316,2.0269,2.0093,1.9993,2.0265,1.9862,,1.9681,,1.9403,,1.9087,,1.8548
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|BC|Energy,Mt BC/yr,,5.4065,5.9845,6.4497,5.7434,4.9334,4.4787,3.8433,3.1485,2.3849,1.5802,1.3973,1.273,,1.0826,,0.9157,,0.8455,,0.7928
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|CH4|Energy,Mt CH4/yr,,116.1711,132.2027,150.2196,80.3349,43.248,29.7883,24.6044,20.8357,17.7419,15.1366,13.5396,12.2371,,9.8802,,8.3807,,6.5547,,4.6418
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|CO|AFOLU,Mt CO/yr,,352.277,413.6349,440.0854,332.4821,335.3119,338.0121,337.5097,338.1171,336.8322,336.4607,342.3909,335.7036,,333.611,,329.4778,,324.5096,,315.1452
REMIND-MAgPIE 1.7-3.0,SMP_1p5C_early,World,Emissions|CO|Energy,Mt CO/yr,,414.7235,460.4871,475.6083,436.1047,375.6389,329.8404,278.0881,220.2696,162.7576,107.4718,92.0066,81.8666,,66.0987,,54.9083,,50.438,,47.8468
